"__uid","__parent_uid","language_code","language_name","language_alternateNames","language_dialects","language_status","language_notes","__display_name","language_code2","language_printName","__record_type","language_openTypeTags","language_sortName","language_retired","language_inEthnologue","language_subjectTabFlags","language_localNames"
"3e6g9fbb78","","srr","Serer-Sine","Seereer, Seex, Sereer, Serer, Serer-Sin, Serrer, Sine-Saloum, Sine-Sine, Sérère-Sine","","L","","Serer-Sine [srr]","","Serer-Sine","micro","SRR","Serer-Sine","","1","87","Seereer"
"8h78657844","","srs","Sarsi","Sarcee, Tsuu T’ina, Tsúùtínà","","L","","Sarsi [srs]","","Sarsi","micro","","Sarsi","","1","83",""
"b5359f342c","","srt","Sauri","","","L","","Sauri [srt]","","Sauri","micro","","Sauri","","1","67",""
"9gbfa364af","","sru","Suruí","Paiter, Suruí de Rondônia, Suruí do Jiparaná, Suruí-Paiter","","L","","Suruí [sru]","","Suruí","micro","","SuruI","","1","67","Paiter"
"75a9gf585e","","srv","Sorsoganon, Southern","Bikol Sorsogon, Gubat, Southern Sorsoganon, Southern Sorsogon, Waray Sorsogon","","L","","Sorsoganon, Southern [srv]","","Southern Sorsoganon","micro","","Sorsoganon, Southern","","1","67",""
"fb83d5e35b","","srw","Serua","","","L","","Serua [srw]","","Serua","micro","","Serua","","1","67",""
"746a26efdg","","srx","Sirmauri","Himachali, Pahari, Sirmouri, Sirmuri","","L","","Sirmauri [srx]","","Sirmauri","micro","","Sirmauri","","1","83",""
"aa67fhdhd5","","sry","Sera","Ser, Serra, Ssia","","L","","Sera [sry]","","Sera","micro","","Sera","","1","67","Ser"
"2h3g4ge4ah","","srz","Shahmirzadi","","","L","","Shahmirzadi [srz]","","Shahmirzadi","micro","","Shahmirzadi","","1","67",""
"5b96aaf8he","","ssb","Sama, Southern","Sama, Sama Tawi-Tawi, Sinama, Sinama Tawi-Tawi, Southern Bajau, Southern Sama, Southern Sinama, Tawi-Tawi Sinama","","L","","Sama, Southern [ssb]","","Southern Sama","micro","","Sama, Southern","","1","83","Sinama, Sinama Tawi-Tawi"
"bg69g48ee8","","ssc","Suba-Simbiti","Ikisimbëtë, Kisimbiti, Kisuba, Simbiti","","L","","Suba-Simbiti [ssc]","","Suba-Simbiti","micro","","Suba-Simbiti","","1","83","Ikisimbëtë"
"9g4cd7b7h2","","ssd","Siroi","Suroi","","L","","Siroi [ssd]","","Siroi","micro","","Siroi","","1","87","Siroi"
"ch9gf26d4e","","sse","Sama, Balangingih","Baangingi’, Balagnini, Balangingi, Balangingi Bajau, Balanguingui, Balanian, Balanini, Balignini, Bangingi, Bangingih, Bangingih Sama, Northern Sama, Northern Sinama, Sama, Sama Baangingi, Sama Bangingih, Samal, Sinama Baangingi","","L","","Sama, Balangingih [sse]","","Balangingih Sama","micro","","Sama, Balangingih","","1","83","Bangingih, Sama Bangingih"
"9h6c4hacg7","","ssf","Thao","Caw a lalawa, Chui-Huan, Chuihwan, Sao, Sau, Shao, Suihwan, Thaw a lalawa, Vulung","","L","","Thao [ssf]","","Thao","micro","","Thao","","1","67","Thaw a lalawa"
"3de97hc724","","ssg","Seimat","Ninigo","","L","","Seimat [ssg]","","Seimat","micro","","Seimat","","1","67","Seimat"
"94acg4hhbc","","ssh","Arabic, Shihhi Spoken","Al-Shihuh, Shihhi, Shihhi Arabic, Shihu, Shihuh","","L","","Arabic, Shihhi Spoken [ssh]","","Shihhi Spoken Arabic","micro","","Arabic, Shihhi Spoken","","1","83",""
"8cd4992gfg","","ssi","Sansi","Bhilki","","L","","Sansi [ssi]","","Sansi","micro","","Sansi","","1","67",""
"47dh65d9a9","","ssj","Wia","Sausi, Uya, Witi, Wiya","","L","","Wia [ssj]","","Wia","micro","","Wia","","1","67","Wia, Witi"
"d42bf32e74","","ssk","Sunam","Central Kinnauri, Sangnaur, Sungam, Sungnam, Sunnam, Thebarshad, Thebor, Thebör Skadd","","L","","Sunam [ssk]","","Sunam","micro","","Sunam","","1","67",""
"dehafgdbg7","","ssl","Sisaala, Western","Busillu Sisala, Hissala, Isaalo, Issala, Sisai, Western Sisaala","","L","","Sisaala, Western [ssl]","","Western Sisaala","micro","","Sisaala, Western","","1","67",""
"bgcad6ge86","","ssm","Semnam","","","L","","Semnam [ssm]","","Semnam","micro","","Semnam","","1","67",""
"ffghc2ad7e","","ssn","Waata","Ariangulu, Langulo, Sanya, Sanye, Waat, Wasanye","","L","","Waata [ssn]","","Waata","micro","","Waata","","1","67",""
"5d2h2fc945","","sso","Essono","Sinama, Sinano, Sisano, Sissano","","L","","Essono [sso]","","Essono","micro","","Essono","","1","67","Essono"
"3g9456gda5","","ssp","Spanish Sign Language","LSE, Lengua de Señas Española, Lengua de Signos Española, Mímica","","L","","Spanish Sign Language [ssp]","","Spanish Sign Language","micro","","Spanish Sign Language","","1","83",""
"3c94h78def","","ssq","So’a","So'a, Soa","","L","","So’a [ssq]","","So’a","micro","","So’a","","1","67",""
"bh763344f6","","ssr","Swiss-French Sign Language","LSF, LSF-SR, Langage Gestuelle, Langue des signes française, Langue des signes suisse romande","","L","","Swiss-French Sign Language [ssr]","","Swiss-French Sign Language","micro","","Swiss-French Sign Language","","1","83",""
"44bcdb4ef5","","sss","So","Bru, Makong, Mang Cong, Mang-Koong, Mangkong, Mankoong, So Makon, Sô, Thro","","L","","So [sss]","","So","micro","","So","","1","67",""
"5bdheb4bg6","","sst","Sinasina","Chimbu","","L","","Sinasina [sst]","","Sinasina","micro","","Sinasina","","1","67",""
"8b8d5hdee8","","ssu","Susuami","","","L","","Susuami [ssu]","","Susuami","micro","","Susuami","","1","67",""
"3g798e255d","","ssv","Shark Bay","Ngen","","L","","Shark Bay [ssv]","","Shark Bay","micro","","Shark Bay","","1","67",""
"c2g7fgg4c2","","ssw","Swati","","","L","","Swati [ssw]","ss","Swati","micro","SWZ","Swati","","1","83","siSwati"
"de27799ab3","","ssx","Samberigi","Sambeleke, Sanaberigi, Sau","","L","","Samberigi [ssx]","","Samberigi","micro","","Samberigi","","1","67",""
"35a3cb666d","","ssy","Saho","Saaho","","L","","Saho [ssy]","","Saho","micro","","Saho","","1","83","Saaho"
"d84g956ca5","","ssz","Sengseng","Asengseng","","L","","Sengseng [ssz]","","Sengseng","micro","","Sengseng","","1","67",""
"4fa5a382ha","","sta","Settla","Kisetla, Kisettla","","L","","Settla [sta]","","Settla","micro","","Settla","","1","67",""
"4hdf383da7","","stb","Subanen, Northern","Northern Subaanen, Northern Subanen, Tuboy Subanon","","L","","Subanen, Northern [stb]","","Northern Subanen","micro","","Subanen, Northern","","1","83",""
"97g7ag287h","","stc","Santa Cruz","Bënwë, Mbanua, Nambakaengö, Natqgu, Nendö, Northern Santa Cruz, Santa Cruz","Bënwë, Londai, Malo, Ndeni, Nea, Nooli (Deni)","R","","Santa Cruz [stc]","","Santa Cruz","micro","","Santa Cruz","It has been split into {link:page.php?item_id=language_detail&key=ntu ntu} and {link:page.php?item_id=language_detail&key=nlz nlz}.","0","64",""
"h2392fdcbd","","std","Sentinel","Sentinelese","","L","","Sentinel [std]","","Sentinel","micro","","Sentinel","","1","67",""
"eb2c2c5f2f","","ste","Liana-Seti","Liambata-Kobi, Liana, Lianan, Teula, Uhei Kachlakan, Uhei Kaclakin, Uhei Kahlakim","","L","","Liana-Seti [ste]","","Liana-Seti","micro","","Liana-Seti","","1","67",""
"23hebg4fb9","","stf","Seta","","","L","","Seta [stf]","","Seta","micro","","Seta","","1","67",""
"bb75g8ff45","","stg","Trieng","Dgiéh, Giang Ray, Gie-Trieng, Pin, Strieng, Ta-Rieng, Talieng, Tareh, Treng","","L","","Trieng [stg]","","Trieng","micro","","Trieng","","1","67",""
"gdfhceaah6","","sth","Shelta","Bog Latin, Cant, De Gammon, Gammon, Irish Traveler Cant, Sheldru, Shelter, Shelterorch, Tarri, The Cant, Tinker’s Cant, the Ould Thing","","L","","Shelta [sth]","","Shelta","micro","","Shelta","","1","67","De Gammon"
"4f488542dh","","sti","Stieng, Bulo","Bulo Stieng, Kajiang","","L","","Stieng, Bulo [sti]","","Bulo Stieng","micro","","Stieng, Bulo","","1","83",""
"4h8af54eab","","stj","Samo, Matya","Matya Samo, Northern San Macaa, Northwestern Samo, Samogho, San, San Ma Caa, San Macaa, San Matya, Sane, Sànán, Sã, Tougan, West Central Goe","","L","","Samo, Matya [stj]","","Matya Samo","micro","","Samo, Matya","","1","67",""
"dce3g75c9g","","stk","Aramba","Arammba, Serki, Serkisetavi, Upper Morehead","","L","","Aramba [stk]","","Aramba","micro","","Aramba","","1","67","Arammba"
"3d4h9b8g3e","","stl","Stellingwerfs","Stellingwarfs, Stellingwerf","","L","","Stellingwerfs [stl]","","Stellingwerfs","micro","","Stellingwerfs","","1","83","Stellingwarfs"
"2ahf4ef4ae","","stm","Setaman","","","L","","Setaman [stm]","","Setaman","micro","","Setaman","","1","67",""
"be23ccf226","","stn","Owa","Anganiwai, Anganiwei, Narihua, Santa Anna, Wanoni","","L","","Owa [stn]","","Owa","micro","","Owa","","1","67","Owa"
"h9e8bbfhb7","","sto","Stoney","Dakota, Nakoda, Stony, Ĩyãħé Nakoda","","L","","Stoney [sto]","","Stoney","micro","","Stoney","","1","83","Ĩyãħé Nakoda"
"35734554aa","","stp","Tepehuan, Southeastern","O’dam, Southeastern Tepehuan, Tepehuano, Tepehuán del Sureste","","L","","Tepehuan, Southeastern [stp]","","Southeastern Tepehuan","micro","","Tepehuan, Southeastern","","1","83","O'dam"
"37388bf7ab","","stq","Saterfriesisch","Friesen, Saterfriesen, Saterfriesiesch, Saterlandic, Saterlandic Frisian, Saterländisch, Seeltersk","","L","","Saterfriesisch [stq]","","Saterfriesisch","micro","","Saterfriesisch","","1","83",""
"65fdfdh322","","str","Northern Straits Salish","North Straits Salish, SENĆOŦEN, Straits, Straits Salish","","L","","Northern Straits Salish [str]","","Northern Straits Salish","micro","","Northern Straits Salish","","1","83",""
"cf68ege53h","","sts","Shumashti","Shumasht","","L","","Shumashti [sts]","","Shumashti","micro","","Shumashti","","1","67",""
"28g7462dd7","","stt","Stieng, Budeh","Budeh Stieng, Lower Stieng, Southern Stieng","","L","","Stieng, Budeh [stt]","","Budeh Stieng","micro","","Stieng, Budeh","","1","67",""
"7de749cccf","","stu","Samtao","Samtau, Samtuan","","L","","Samtao [stu]","","Samtao","micro","","Samtao","","1","83",""
"ff9b3cg37a","","stv","Silt’e","Silt'e","","L","","Silt’e [stv]","","Silt’e","micro","SIG","Silt’e","","1","67","የስልጤ"
"453b873532","","stw","Satawalese","Satawal","","L","","Satawalese [stw]","","Satawalese","micro","","Satawalese","","1","67","Satawal"
"3a9e44f4e9","","sua","Sulka","Moglon","","L","","Sulka [sua]","","Sulka","micro","","Sulka","","1","83","Sulka"
"62647echde","","sub","Suku","Kisuku","","L","","Suku [sub]","","Suku","micro","","Suku","","1","67","Kisuku"
"cfc7e6cb49","","suc","Subanon, Western","Siocon, Subanon, Western Subanon","","L","","Subanon, Western [suc]","","Western Subanon","micro","","Subanon, Western","","1","83","Subanon"
"bchc9db2f4","","sue","Suena","Yarawe, Yarawi, Yema","","L","","Suena [sue]","","Suena","micro","","Suena","","1","83","Suena"
"46a8fcaabf","","sug","Suganga","North Mianmin, Wagarabai","","L","","Suganga [sug]","","Suganga","micro","","Suganga","","1","67",""
"3fcgf588fg","","sui","Suki","Nausaku, Wiram","","L","","Suki [sui]","","Suki","micro","","Suki","","1","67",""
"6ecf34efg5","","suj","Shubi","Kishubi, Kisubi, Shuwi, Sinja, Sinya, Subi, Urushubi","","L","","Shubi [suj]","","Shubi","micro","","Shubi","","1","83",""
"ggfd65f9aa","","suk","Sukuma","Kesukuma, Kisukuma","","L","","Sukuma [suk]","","Sukuma","micro","","Sukuma","","1","83","Kisukuma"
"64c8dabgdf","","sul","Surigaonon","","Cantilan, Jaun-Jaun, Naturalis, Surigaonon (Kantilan)","R","","Surigaonon [sul]","","Surigaonon","micro","","Surigaonon","It has been split into {link:page.php?item_id=language_detail&key=tgn tgn} and {link:page.php?item_id=language_detail&key=sgd sgd}.","0","64",""
"gdbgbch2fe","","sum","Sumo-Mayangna","Soumo, Sumo, Sumoo, Sumu, Sumo Tawahka, Taguaca, Woolwa","Bawihka, Kukra, Nicaraguan Tawahka, Panamahka, Ulwa","R","","Sumo-Mayangna [sum]","","Sumo-Mayangna","micro","","Sumo-Mayangna","It has been split into {link:page.php?item_id=language_detail&key=yan yan} and {link:page.php?item_id=language_detail&key=ulw ulw}.","0","64",""
"ac956ef5ff","","sun","Sunda","Basa Gumung, Basa Sunda, Priangan, Sundanese","","L","","Sunda [sun]","su","Sunda","micro","","Sunda","","1","83","Basa Sunda"
"2725bcf5h3","","suq","Suri, Tirmaga-Chai","Tirmaga-Chai Suri","","L","","Suri, Tirmaga-Chai [suq]","","Tirmaga-Chai Suri","micro","SUR","Suri, Tirmaga-Chai","","1","83","Surichɛn"
"g5h267edef","","sur","Mwaghavul","Mwahavul, Sura","","L","","Mwaghavul [sur]","","Mwaghavul","micro","","Mwaghavul","","1","83","Mwaghavul"
"4gc8fgfa57","","sus","Susu","Sose, Soso, Sosoxui, Soussou, Susoo","","L","","Susu [sus]","","Susu","micro","","Susu","","1","83","Sosoxui, Susu"
"f5fgdhg3e5","","sut","Subtiaba","Subtiava","","X","","Subtiaba [sut]","","Subtiaba","micro","","Subtiaba","","1","67",""
"fh322664de","","suv","Puroik","","","L","","Puroik [suv]","","Puroik","micro","","Puroik","","1","83","Puroik"
"h358b3f45d","","suw","Sumbwa","Kisumbwa, Shisumbwa, Shumbwa","","L","","Sumbwa [suw]","","Sumbwa","micro","","Sumbwa","","1","83",""
"hee3ca57hb","","suy","Suyá","Kisêdjê, Mẽkisêdjê, Suiá","","L","","Suyá [suy]","","Suyá","micro","","SuyA","","1","67",""
"f5g4be5859","","suz","Sunwar","Bhujuwar, Kiranti-Kõits Lo, Kirati-Koits, Koits Lo, Mukhiya, Pirthwar, Sunuwar, Sunwari","","L","","Sunwar [suz]","","Sunwar","micro","","Sunwar","","1","83",""
"57bg88h9ea","","sva","Svan","Svanuri, Šwan-är","","L","","Svan [sva]","","Svan","micro","SVA","Svan","","1","67","ლუშნუ ნინ"
"chcgd2d8ac","","svb","Ulau-Suain","Ainiayn, Suain","","L","","Ulau-Suain [svb]","","Ulau-Suain","micro","","Ulau-Suain","","1","67",""
"49h3cd8e52","","svc","Vincentian English Creole","Vincentian Creole English, Vincy Twang","","L","","Vincentian English Creole [svc]","","Vincentian English Creole","micro","","Vincentian English Creole","","1","83","Vincy Twang"
"2d8fd9be5c","","sve","Serili","","","L","","Serili [sve]","","Serili","micro","","Serili","","1","67",""
"7hcc5gah5h","","svk","Slovakian Sign Language","Slovak Republic Sign Language, Slovak Sign Language, Slovnik Posunkovej Reci, Slovník Posunkovej Reči","","L","","Slovakian Sign Language [svk]","","Slovakian Sign Language","micro","","Slovakian Sign Language","","1","67",""
"6h9ac5a6cg","","svr","Savara","","","R","","Savara [svr]","","Savara","micro","","Savara","The language is nonexistent.","1","64",""
"cdab4ddbfh","","svs","Savosavo","Savo, Savo Island","","L","","Savosavo [svs]","","Savosavo","micro","","Savosavo","","1","67",""
"43a6363c56","","swb","Comorian, Maore","Comores Swahili, Comorian, Comoro, Komoro, Maore, Maore Comorian, Shimaore","","L","","Comorian, Maore [swb]","","Maore Comorian","micro","CMR","Comorian, Maore","","1","67","Shimaore"
"f4g42cf957","","swc","Swahili, Congo","Congo Swahili, Kiswahili, Zaïre Swahili","","L","","Swahili, Congo [swc]","","Congo Swahili","micro","","Swahili, Congo","","1","83","Kiswahili"
"dach5ea926","","swe","Swedish","","","L","","Swedish [swe]","sv","Swedish","micro","SVE","Swedish","","1","83","Svenska"
"gg3ae88eca","","swf","Sere","Basili, Basiri, Chere, Serre, Shaire, Shere, Sheri, Sili, Siri","","L","","Sere [swf]","","Sere","micro","","Sere","","1","83",""
"523h2a5a96","","swg","Swabian","Schwaebisch, Schwäbisch, Suabian","","L","","Swabian [swg]","","Swabian","micro","","Swabian","","1","83","Schwäbisch"
"53439af9e6","","swh","Swahili","Arab-Swahili, Kisuaheli, Kisuahili, Kiswaheli, Kiswahili, Suahili, Swahili (individual language)","","L","","Swahili [swh]","","Swahili","micro","","Swahili","","1","83",""
"z6fsdqv879","","bjp","Fanamaket","Maket, Tangga","","L","","Fanamaket [bjp]","","Fanamaket","micro","","Fanamaket","","1","83","Fanamaket"
"ah68c8bchh","","swi","Sui","Ai Sui, Shui, Sui Li, Suipo","","L","","Sui [swi]","","Sui","micro","","Sui","","1","67",""
"g3363c59g3","","swj","Sira","Eshira, Gisir, Gisira, Ichira, Ishira, Isira, Shira, Shire, Yichira","","L","","Sira [swj]","","Sira","micro","","Sira","","1","67",""
"b5d3399d3a","","swk","Sena, Malawi","Chisena, Cisena, Malawi Sena","","L","","Sena, Malawi [swk]","","Malawi Sena","micro","","Sena, Malawi","","1","67",""
"e548g52bba","","swl","Swedish Sign Language","SSL, STS, Svenskt Teckenspråk, SwedSL","","L","","Swedish Sign Language [swl]","","Swedish Sign Language","micro","","Swedish Sign Language","","1","83",""
"3d4692668d","","swm","Samosa","","","L","","Samosa [swm]","","Samosa","micro","","Samosa","","1","67",""
"267868aba6","","swn","Sawknah","Sokna, Sokni, Sukna, Tasuknit","","L","","Sawknah [swn]","","Sawknah","micro","","Sawknah","","1","83",""
"e99335ch7f","","swo","Shanenawa","Katukina Shanenawá","","L","","Shanenawa [swo]","","Shanenawa","micro","","Shanenawa","","1","67",""
"76g44fdf88","","swp","Suau","Iou, Suwau","","L","","Suau [swp]","","Suau","micro","","Suau","","1","67","Suau"
"66h9bac8c6","","swq","Sharwa","Sarwaye, Sherwin, Tchevi","","L","","Sharwa [swq]","","Sharwa","micro","","Sharwa","","1","83",""
"845dd2hd46","","swr","Saweru","Sarwar Use","","L","","Saweru [swr]","","Saweru","micro","","Saweru","","1","67",""
"3df862hhea","","sws","Seluwasan","Selvasa, Selwasa","","L","","Seluwasan [sws]","","Seluwasan","micro","","Seluwasan","","1","67",""
"64394458e7","","swt","Sawila","Manata, Sawali, Tanglapui, Tanlapui, Wullili","","L","","Sawila [swt]","","Sawila","micro","","Sawila","","1","67",""
"ga5eh93542","","swu","Suwawa","Bonda, Bone, Bunda, Bune, Suvava, Toewawa, Tuwawa","","L","","Suwawa [swu]","","Suwawa","micro","","Suwawa","","1","67",""
"h2d6b7gdaf","","swv","Shekhawati","Shekhawati-Marwari","","L","","Shekhawati [swv]","","Shekhawati","micro","","Shekhawati","","1","83","शेखावाटी"
"35hf99hhbf","","sww","Sowa","","","X","","Sowa [sww]","","Sowa","micro","","Sowa","","1","67",""
"ef753beh5f","","swx","Suruahá","Indios do Coxodoá, Sorowaha, Suruwahá, Zuruahã","","L","","Suruahá [swx]","","Suruahá","micro","","SuruahA","","1","67",""
"6e43adce46","","swy","Sarua","Saroua, Sarwa","","L","","Sarua [swy]","","Sarua","micro","","Sarua","","1","83",""
"f7f9c77ee2","","sxb","Suba","Luo AbaSuba, Olusuba","","L","","Suba [sxb]","","Suba","micro","","Suba","","1","83","Olusuba"
"29d39hgc68","","sxe","Sighu","Lesighu, Lisighu, Lisigu, Mississiou, Sigu","","L","","Sighu [sxe]","","Sighu","micro","","Sighu","","1","67",""
"e9a2c9fhb3","","sxg","Shuhi","Shixing, Xumi","","L","","Shuhi [sxg]","","Shuhi","micro","","Shuhi","","1","67",""
"h8fe97fa9g","","sxm","Samre","","","L","","Samre [sxm]","","Samre","micro","","Samre","","1","67",""
"e72485d486","","sxn","Sangir","Sangi, Sangih, Sangihé, Sangihẹ̆, Sangirese","","L","","Sangir [sxn]","","Sangir","micro","","Sangir","","1","67","Sangihẹ̆"
"f424363dfg","","sxr","Saaroa","Hla’alua, La Aluwa, La’alua, La’arua, Lha’alua, Pachien, Paichien, Rarua, Saarua, Saroa, Shishaban, Sisyaban","","L","","Saaroa [sxr]","","Saaroa","micro","","Saaroa","","1","67",""
"h6fa626fbc","","sxs","Sasaru","","","L","","Sasaru [sxs]","","Sasaru","micro","","Sasaru","","1","67",""
"6ghc95c59a","","sxu","Saxon, Upper","Meissenish, Meißnisch, Obersächsisch, Sächsisch, Upper Saxon","","L","","Saxon, Upper [sxu]","","Upper Saxon","micro","","Saxon, Upper","","1","83","Sächsisch"
"996cgbbebe","","sxw","Gbe, Saxwe","Sahouè, Sahouègbe, Saxwe, Saxwe Gbe, Saxwe-Gbe, Saxwegbe, Saxwɛ, Saxwɛgbe, Tsaphe, Tsaphe -Gbe, Tsáphɛ","","L","","Gbe, Saxwe [sxw]","","Saxwe Gbe","micro","","Gbe, Saxwe","","1","67","Saxwɛgbe"
"44h9ab83hd","","sya","Siang","Ot Siang","","L","","Siang [sya]","","Siang","micro","","Siang","","1","67",""
"aac6af3h5b","","syb","Subanen, Central","Central Subanen, Sindangan Subanun, Sinubaanen, Subaanen, Subanen","","L","","Subanen, Central [syb]","","Central Subanen","micro","","Subanen, Central","","1","83","Sinubaanen, Subanen"
"g5d5ha43hh","","syc","Syriac","Ancient Syriac, Classical Syriac, Lishana Atiga, Suryaya, Suryoyo, Syriac Aramaic, Syrian Aramaic, Syro-Aramaic","","H","","Syriac [syc]","","Syriac","micro","","Syriac","","1","83","ܠܫܢܐ ܣܘܪܝܝܐ"
"e2cg539a84","","syi","Seki","Bulu, Seke, Sekiana, Sekiani, Sekiyani, Sekyani, Seseki, Sheke, Shekiyana","","L","","Seki [syi]","","Seki","micro","","Seki","","1","67",""
"dah3faa3a8","","syk","Sukur","Adikimmu Sukur, Gemasakun, Sakul, Sugur","","L","","Sukur [syk]","","Sukur","micro","","Sukur","","1","67",""
"43f679h4a7","","syl","Sylheti","Bengali of Cachar, Sileti, Siloti, Srihattia, Sylheti Bangla, Sylheti Bengali, Sylhetti, Sylhetti Bangla, Syloti, Syloty","","L","","Sylheti [syl]","","Sylheti","micro","","Sylheti","","1","83","ছিলটী, Sileti"
"2b2db534c3","","sym","Samo, Maya","Leburu, Maya Samo, Northeastern Samo, Northern San Mayaa, Sa, San, San Maya, San Mayaa","","L","","Samo, Maya [sym]","","Maya Samo","micro","","Samo, Maya","","1","67",""
"755334f438","","syn","Senaya","Christian Neo-Aramaic, Lshan Sray, Senaaya, Shan Gyanan, Shan Sray, Soray, Sray","","L","","Senaya [syn]","","Senaya","micro","","Senaya","","1","83","ܣܘܪ, ܣܢܝܐ"
"g9f27ebc62","","syo","Su’ung","","","L","","Su’ung [syo]","","Su’ung","micro","","Su’ung","","1","67",""
"3bgc86fb4a","","sys","Sinyar","Shamya, Shamyan, Shemya, Sinya, Symiarta, Taar Shamyan, Zimirra","","L","","Sinyar [sys]","","Sinyar","micro","","Sinyar","","1","83",""
"f2e65gh2dc","","syw","Syuba","Kagate, Shuba, Shuuba, Shuva, Shuwa, Shyuuba, Syuba Tam, Syuuba, Yholmo, Yholmoli, Yholmu","","L","","Syuba [syw]","","Syuba","micro","","Syuba","","1","83","स्युबा"
"7b9h9c29fc","","sza","Semelai","","","L","","Semelai [sza]","","Semelai","micro","","Semelai","","1","67",""
"2gfdf643g2","","szb","Ngalum","Sibil","","L","","Ngalum [szb]","","Ngalum","micro","","Ngalum","","1","67",""
"d25e889a6f","","szc","Semaq Beri","Semaq Bri, Semoq Beri","","L","","Semaq Beri [szc]","","Semaq Beri","micro","","Semaq Beri","","1","67",""
"a7c48534da","","szd","Seru","","","X","","Seru [szd]","","Seru","micro","","Seru","","0","67",""
"e79654c7g8","","sze","Seze","","","L","","Seze [sze]","","Seze","micro","","Seze","","1","67",""
"dah3f5g3hf","","szg","Sengele","Kesengele, Sengere","","L","","Sengele [szg]","","Sengele","micro","","Sengele","","1","67",""
"df2ab237gd","","szl","Silesian","Slonska Godka, Szlonzokian, ślōnskŏ gŏdka, ślůnsko godka","","L","","Silesian [szl]","","Silesian","micro","","Silesian","","1","83","ślůnsko godka"
"af75d8725h","","szn","Sula","Sanana","","L","","Sula [szn]","","Sula","micro","","Sula","","1","67",""
